"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko01503"	"Cationic antimicrobial peptide (CAMP) resistance"	"4/103"	"11/1233"	0.00958221583659874	0.584515166032523	0.584515166032523	"gene1472/gene2690/gene2498/gene2566"	4
"ko00650"	"Butanoate metabolism"	"6/103"	"29/1233"	0.0285724609220431	0.695370223815363	0.695370223815363	"gene1081/gene3052/gene4014/gene2523/gene412/gene3254"	6
"ko02020"	"Two-component system"	"15/103"	"111/1233"	0.0359592441170227	0.695370223815363	0.695370223815363	"gene1081/gene3933/gene1472/gene3394/gene2499/gene2847/gene2498/gene1830/gene4014/gene1614/gene1760/gene3383/gene1917/gene3792/gene3600"	15
"ko02024"	"Quorum sensing"	"9/103"	"60/1233"	0.0557053616141665	0.695370223815363	0.695370223815363	"gene3933/gene2443/gene2444/gene2344/gene3741/gene3742/gene3925/gene3999/gene3740"	9
"ko00020"	"Citrate cycle (TCA cycle)"	"3/103"	"11/1233"	0.0569975593291281	0.695370223815363	0.695370223815363	"gene1081/gene1027/gene2523"	3
"ko01501"	"beta-Lactam resistance"	"4/103"	"21/1233"	0.091055749068933	0.925733448867485	0.925733448867485	"gene207/gene3741/gene3742/gene3740"	4
"ko00250"	"Alanine, aspartate and glutamate metabolism"	"5/103"	"31/1233"	0.109610009215307	0.926734918993902	0.926734918993902	"gene1080/gene1081/gene179/gene1877/gene412"	5
"ko00270"	"Cysteine and methionine metabolism"	"6/103"	"43/1233"	0.142472662388548	0.926734918993902	0.926734918993902	"gene1600/gene1877/gene1054/gene2178/gene2516/gene1562"	6
"ko00970"	"Aminoacyl-tRNA biosynthesis"	"5/103"	"36/1233"	0.175656740596333	0.926734918993902	0.926734918993902	"gene3061/gene3289/gene1046/gene3062/gene3063"	5
"ko02026"	"Biofilm formation - Escherichia coli"	"3/103"	"19/1233"	0.207361451267025	0.926734918993902	0.926734918993902	"gene3933/gene618/gene1415"	3
"ko00564"	"Glycerophospholipid metabolism"	"4/103"	"29/1233"	0.218717634812919	0.926734918993902	0.926734918993902	"gene3862/gene3864/gene3999/gene736"	4
